id;review_title_e_message;Satisfeito
87407;gostei muito do cordão;1
87409;produto comprado e pago dia 17/11/2017 com previsão de entrega até 15/12. mas nada!;0
87418;recomendo.;1
87437;"falta de atenção descreve o vendedor.
os itens não estavam de acordo com o anúncio.
quero o dinheiro de volta acrescido de r$20,20 da postagem que tive que pagar.";0
87449;ótima gostei da facilidade!;1
87481;produto de qualidade;1
87486;muito bom o produto,e a entrega foi realizada antes do prazo. excelente;1
87500;9 otima;1
87505;realizei a compra de três cabos e recebi somente um. porém, paguei o preço dos três. quero devolver o produto e receber meu dinheiro de volta.;0
87512;disseram q foi entregue sem sucesso sendo q no dia ninguem tinha saído de casa, eu tive q abrir uma reclamação não loja para o produto ser reenviado.;0
87519;lindooooo maravilhoso....satisfeitos...entrega rápida;1
87521;"metade do pedido  pedi 2 unidades, recebi 1 unidade e na nf estava escrito 2 unidades. 
precisei reclamar para tentar receber o produto, que segundo a loja, está na transportadora.";0
87522;anuncio dizia 5 pecas de banho, que entendo e entendi por 5 toalhas de banho e nao apenas duas de banho, duas de rosto e uma de chao;0
87530;produto falsificado  o meu produto veio falsificado . o passo 2 da progressiva veio quebrado .;0
87570;os produtos são ótimos!;1
87584;a loja eu recomendo mas o produto não.. ele trava e não funciona corretamente,;0
87598;lindíssimo adorei o pendente! ainda não instalei, mas vai ficar maravilhoso na minha sala! =);1
87616;gosto muito de comprar na lannister,pois além de ter preço bom a entrega é rápida.parabens!!!;1
87641;só não gostei muito da qualidade do produto, pelo preçi achei que tinha uma qualidade melhor.;0
87652;não recebi o produto não recebi o produto;0
87697;ruim comprei o produto capa de máquina lavar e secar samsung 10.1kg e recebi o produto modelo samsumg referente à 7.5 kg.;0
87701;ótimo! produto de boa qualidade e chegou mais rápido que o esperado, super recomendo.;1
87702;não posso avaliar um produto que não chegou. culpa, nesse caso, dos correios.;0
87711;chegou no prazo certo produtos realmente correspondem;1
87734;tenho dúvidas se o problema é com o fornecedor ou com o entregador, pois na operacionalização da compra beleza, já quanto ao tempo de entrega (via correios) tudo atrasado.;1
87752;produto novo, parece estar tudo certo, porém a caixa nao veio lacrada.;0
87756;"nao recebi meu produto em casa
paguei frete, e tive que retita-lo nos correios.
dessa maneira, nao vejo vantagem de comprar pela internet.";0
87775;ótimo;1
87779;pedido incompleto boa tarde, nessa entrega estão 2 pedidos e chegou para mim somente a mochila, o controle air mouse não veio.;0
87792;boa dentro do contratado;1
87793;entrega rápida, o que me deixou muito feliz, pois estava ansiosa para usar o meu produto;1
87812;"produto entregue no prazo e material muito bom.
vale a pena!";1
87831;entrega no prazo corrreto;1
87832;a entrega foi feita muito antes do prazo;1
87833;o produto até o momento não chegou, já passou e muito do prazo, e ninguém me da um retorno.;0
87842;comprei três mantas. só uma chegou mas consta no site que todas foram entregues.;0
87846;;1
87850;não recomendo! não consigo contato para saber notícias do produto.;0
87890;não recebi o produto e foi debitado em meu cartão;0
87915;otimo chegou bem antes do prazo;1
87916;não vem com nota fiscal, porquê???;0
87934;tudo perfeitamente ... produto prazo e qualidade ... nota 1000;1
87972;entrega antes do previsto!;1
87973;luminária linda e de boa qualidade. chegou muito antes do prazo e bem embalada.;1
87974;muito bom;1
87987;comprei dois itens semelhantes (cartuchos de tinta) e a confirmação foi que receberia os dois pela targaryen. pois bem, um veio de maringá-pr da use toner e o outro, de são josé dos campos-sp da tonerbrás;0
87991;estou bem chateada;0
88023;otimo super recomendo .;1
88025;recomendo muito bom;1
88042;quero cancelar a compra quero cancelar essa compra;0
88047;não recebi o produto.;0
88049;poderia demorar menos pra chegar né kkkkkk... mas foi bom, chegou o produto certo!!!;1
88052;chegou no prazo conforme combinado;1
88061;a mercadoria chegou parcialmente, encomendei duas unidades, e rebemos até agora apenas uma unidade, no status do pedido, marca mercadoria entregue. tento fazer contato pelos telefones, e só cai em gra;0
88088;muito rapido a compra, e a entrega tambem;1
88092;gostei;1
88111;não parece um tapete, parece um jogo americano de tão pequeno e fino ??;0
88118;marreta muiti ruim;0
88129;nota 10;1
88150;ótimo produto. prático, moderno e com uma carga que dura bastante.;1
88216;super recomendo otima mercadoria;1
88218;decepção  compra em 29/04/18. previsão de entrega em 18/05/18, o que já era um prazo excessivo para uma simples entrega de sp para bh (lembrando que o produto era apresentado como disponível). e até hoje nada.;0
88219;não recomendo comprei 3 produtos dessa loja e só recebi um. sendo que não tenho nem como rastrear onde foi parar meus 2 produtos porque colocaram que eu recebi. vou ter que entrar na justiça por danos;0
88238;ótimo material, bastante prático;1
88245;parabéns pelo prazo.;1
88252;o cartucho não funciona na minha impressora hp, o chip do cartucho não é do mesmo tamanho dos cartuchos que servem para essa impressora, não e´compativel com hp 4280 , não é cartucho h 60 xl;0
88259;ótimo  entrega antes do prazo;1
88264;o produto chegou no prazo! mas o material é inferior não compensa o valor. não recomendo;0
88286;ainda não abri;0
88314;produto de acordo com as expectativas;1
88323;muito bom comprar em uma loja confiável;1
88329;espetacular.;1
88346;produto veio mal lacrado, derrubou tinta em tudo;0
88374;ok na minha opinião não veio exatamente o que pede, pois não vei os dois conectores vermelhos,,,mas deu certo;0
88384;era para receber o produto até 19/3 e age hoje (23/3) não recebi e não sei o motivo;0
88390;maravilhosa a qualidade muito boa a cadeira, ótima qualidade,e clara a explicação pra montagem.;1
88415;envio incompleto comprei o produto me mandaram fora da embalagem original, dentro de a caixa avulsa tudo solto, não me mandaram a nota fiscal, nem o manual,;0
88422;excelente compra;1
88431;o produto chegou no dia seguinte!!! a base é excelente, recomendp!;1
88436;produto entregue chegou antes do prazo.;1
88450;"empresa ótima,produto entregue antes mesmo do prazo,adorei...
recomendo as minhas amigas de curso de enfermagem!";1
88465;produto lindo...pequeno, serve uma pessoa mas é um charme, para agradar o namorado(a) e levar um café na cama cheio de estilo!!! ameiiiii;0
88475;o produto não tem muita qualidade. não foi o esperado.;0
88538;muito bom. produto dentro do que foi anunciado.;1
88543;produto comercializado não é o original da marca oakley, trata-se de réplica, total desrespeito ao consumidor!;0
88546;ótimo tudo conforme combinado;1
88562;produto demorou muito para chegar;0
88564;mandaram-me apenas uma creatina. sendo q comprei duas.;0
88565;frete não aceito, esse valores de frete alto;0
88572;nao entregou produto no prazo;0
88579;o produto atendeu as expectativas, ótimo custo-benefício e a entrega foi perfeita, bem antes do prazo máximo.;1
88607;tudo certo;1
88611;"deu certinho no meu sofá, e olha que ele é bem alto o encosto e grande
gostei muito";1
88614;entrega super rápida;1
88618;me sinto lesado pois comprei uma cascata e recebi outra é isso é propaganda enganosa você coloca uma foto de um cascata e entrega outra quero o devolver ou troca pela a que comprei ou meu dinheiro de;0
88622;entrega de acordo com o produto anunciado e dentro do prazo.;1
88624;problemas com entrega não chegou ainda estou na esperando ainda;0
88630;dentro do prazo, bem embalado, produto correto;1
88636;muito bom  otimo;1
88653;site bom para comprar, chegou no prazo. gostei.;1
88662;produto errado  solicitei outro modelo e com mais ml;0
88683;eu sastifeita com meu produto. recibi corretamente. antes do prazo.;1
88688;esta loja é de confiança;1
88691;"a dias esperando e ainda nao chegou.
como resolvemos?";0
88725;modelo do relógio o modelo que eu buscava era um maior do que o comprado. como não tinha uma imagem do relógio no pulso de alguém, não ficou claro o modelo e gerou esse engano.;0
88738;produto excelente chegou no prazo e perfeito;1
88751;único problema que ainda não recebi meu produto.;1
88752;entrega muito rápida o prazo de entrega foi muito bom, mercadoria chegou de acordo com a venda.;1
88762;loja ótima, sempre comprei e chegou antes do prazo, apenas este produto está atrasado!;1
88768;péssima impressão a foto do kdt está com chuveirinho e o meu veio sem o chuveirinho, logo não é o mesmo produto. houve outro problema... me pareceu má-fé da loja, mas como meu porteiro cometeu um erro, então....;0
88782;muito bom adaptador!!;1
88791;entrega dentro do prazo.;1
88802;horrível  eu não recebi o meu produto e também não consigo entrar em contato com a loja. absurdo!!!;0
88803;produto chegou no prazo;1
88821;ainda nao testei;1
88823;podem comprar atende tudo que promete.;1
88839;jduddjjd;1
88848;produto certo recebido no prazo e conforme especificações. recomendo.;1
88863;vendedor correto. mercadoria entregue antes do prazo e em perfeitas condições.;1
88885;produto recebido super rápido e agora é só testar na churrasqueira;1
88901;produto de ótima qualidade.;1
88919;parabéns as lojas lannister . sempre com bons produtos,ótimo atendimento e entrega rápida;1
88960;*****;1
88988;"recebi apenas 1 unidade, quando a compra foi de 3 unidades;";0
88991;produto chegou antes do prazo.;1
89001;muito bom chegou antes do dia marcado adorei compra com vcs e o produto ficou perfeito.obrigada;1
89007;não tinha as medidas da mochila no site, acabei comprando uma pequena demais. sugiro colocar as medidas estampadas.;0
89010;produto entregue no prazo.;1
89031;achei q fosse mais resistente;1
89063;recomendo a todos do lannister.com;1
89068;otimo;1
89069;não cumpriu com o combinado;0
89071;excelente lannister nota 1.000;1
89076;fronha boa ótima qualidade;1
89079;otima loja entregua rapida;1
89080;otimo produto entregue como solicitei;1
89087;bom gostei de tudo;1
89094;muitos problemas na entrega do mesmo. não fui avisada sobre a entrega.;0
89103;recomendo.;1
89113;tanto vendedor como loja, excelentes, gosto muito de comprar pela baratheonr;1
89160;falta de respeito até agora não recebi meu produto e nem os correios receberam para fazerem a entrega, uma vergonha que está me trazendo muitos trastornos.;0
89162;tudo perfeito;1
89182;muito bom excelente custo beneficio;1
89217;"minha opiniao: bem que poderia ter ela mais comprida tambem! 
para escolermos curta ou comprida.";1
89220;produto entregue conforme anúncio;1
89223;chegou no prazo sem problema.;0
89233;comprei dois arranhadores e somente um foi entregue;0
89252;ótimo serviço recomendo essa loja produto veio em perfeito estado muito bem embalado.;1
89257;recebi o produto e recebi o esperado.;1
89263;9 tava faltando;0
89266;sempre comprei e nunca tive problemas com a loja.;1
89270;recomendo produto veio bem embalado, antes do prazo, com uma carta de dicas.;1
89324;ótima qualidade, muito leve e confortável! recomendo!;1
89346;produto muito bom, entregue antes do prazo.;1
89352;o produto ainda não chegou apenas a nota fiscal;0
89374;o produto não chegou, entrei em contato com a loja duas vezes e não obtive resposta, nunca havia acontecido isso comigo em anos comprando pela internet.;0
89383;gostei do produto. veio certinho e bem embalado. até vieram alguns a mais. recomendo!;1
89431;sem opinião;1
89435;até o momento, não recebi o produto. todos os produtos que comprei em outros sites já chegaram menos este. também não recebi nenhuma informação ou explicação da razão do atraso.;0
89448;não recebi o item caixas organizadoras;0
89505;pedi pérola, chegou beje.;0
89510;produto conforme o anunciado de boa qualidade que atende as espectativas,;1
89515;só achei ruim ter pago o frete, e ter que buscar no correio, se continuar deste jeito quero meu frete de volta.;0
89525;recebido conforme esperava;1
89526;produto bom. recomendo a compra. entrega um pouco demorada, mas enfim chegou e está correto.;1
89593;entregue dentro do prazo direitinho só acho que está com defeito pq coloquei p carregar uma noite ineira e não funcionou. queria saber como trocar.;0
89600;tudo perfeito;1
89602;tudo ok!! recebi no prazo.;1
89610;produto como descrito, chegou antes do prazo final!;1
89611;não recebido ainda;0
89641;ótima qualidade  carteira veio conforme anunciado e é de ótima qualidade, recomendo!;1
89698;faltou a flange da cadeira que e considerada a peça mais importante.;0
89712;não há problema com relação aos produtos e nem com a data de entrega, sempre recebo meus pedidos bem antes da previsão, por isso sempre faço meus pedidos pela lannister.com;0
89713;sem observações;1
89725;transação eficaz e tranquila.;1
89744;continue assim;1
89753;eu comprei um produto e recebi apenas um codigo de rastreio, quando entregaram em duas caixas e nem me mandaram um email com o outro codigo. meu endereço estava errado. maior confusão nos correios.;0
89761;comprei um produto e recebi outro;0
89767;otimo produto entregue muito antes do prazo;1
89809;produto não chegou, quando vai fazer a busca com o código de rastreio aparece que o produto não se encontra no fluxo. decepcionado com essa compra, sendo que as demais lojas os produtos são entregues.;0
89815;excelente serviço, entregaram o produto antes do prazo.;1
89835;tudo em ordem.;1
89849;recebi um produto similar ao que pedi e não veio nota fiscal na caixa;0
89871;tudo correto, tranquilo e com entrega dentro só prazo.;1
89872;estão de parabéns!!;1
89882;recomendo quero receber o dinheiro da devolução das venezianas que comprei da mazon;0
89891;"produto chegou conforme descrito e antes do prazo. cumpre o prometido.
só achei as teclas de passar um pouco duras, faz um barulinho seco ao clicar.";1
89900;parabens, espero que continue assim;1
89902;nao recomendo o produto não há descrição do produto algum e recebi uma cortina de plastico;0
89915;produto chegou antes do prazo;1
89936;excelente;1
89943;produto um pouco fraco, mas atende;1
89944;tabua giratoria super recomendo!!!!!;1
89962;geral excelente.gosto muito de comprar na lannister.sempre dentro do prazo..;1
89974;"estou aguardando o produto até agora!
espero que a loja lannister tome as devidas providências.";0
89977;"não recebi meus produtos e nem o ressarcimento dos mesmos.
no aguardo";0
89998;ótimo vendedor.;1
90000;"me senti decepcionada, pois recebi o produto com os pés de cor diferente que não combina com nada no ambiente.
é vendido o produto de uma cor e recebido produto diferente.
não recomendo.";0
90063;chegou antes do prazo;1
90065;muito boa experiencia;1
90085;recomendo recebi o produto errado.;0
90097;apenas embalagem aberta..acho q devido transporte;0
90108;a película ficou menor que o aparelho devido a sua tela ser curvada, como podemos fazer?;0
90116;nunca mais !!! não entregou a mercadoria !!!;0
90120;o produto ainda não foi entregue;0
90126;a previsão para entrega era dia 12/04. hoje são 17/04 e ainda não recebi e não consigo rastrear o produto. a empresa;0
90135;ótimo,super recomendo comprometimento com o cliente;1
90137;e lindo;1
90154;bom  bom;1
90175;a pulseira veio no tamanho errado, eu comprei g e veio m. no dia que entregram tentei contato para solicitar troca e até agora nada. aguardo retorno.;0
90202;a mercadoria deveria ser entregue no meu endereço para isso fpi pago um frete.;0
90207;recebi direitinho e rapido. comprarei novamente.;1
90219;ok.;1
90222;eu recomendo..meu filho adorou !;1
90224;produto veio na cor errada, comprei preto veio verdw;0
90230;gostei.;1
90238;compra excelente;1
90248;bom produto, entregue antes do prazo, recomendo.;1
90252;bom produto, conforme o anunciado...;1
90271;diante da taxa alta do frente (em torno de 30% do valor do produto) e um período de entrega grande(estimado em 26 dias úteis), a empresa conseguiu não firma o prazo de entrega. lamentável.;0
90272;simplesmente já esgotou o prazo de entrega do produto e o mesmo não foi entregue, além disso estou sem saber se vou receber ou não o produto;0
90273;desde ontem tentei enviar várias mensagens, sem sucesso. o pedido veio incompleto. pedi 2 boias para filtro de gravidade,não foram entregues. 2 kits de 3 velas de tripla ação. veio 1 kit apenas. ????;0
90283;comprei uma escova tem mais de mês.nunca postaram.;0
90308;gostei do produto e a entrega foi bem rápida!;1
90313;produto veio incompleto. comprei duas luminárias mas na embalagem só havia uma unidade. estou aguardando retorno da empresa para resolver este problema;0
90339;infelizmente ainda não recebi a mercadoria;0
90379;não tenho como avaliar, pois fiz a compra pra sogra do meu filho. o teste será neste final de semana.;1
90380;cliente não tem comprometimento com suas vendas.;1
90382;"medio lençol um pouco curto.
precisa melhorar.
porque as comprar para cama casa e conforto são ótimos.
para parceria precisa rever a qualidade.";1
90395;pedi uma coisa mas veio outra totalmente diferente... quero fazer a devolução do produto... mas não estou conseguindo;0
90415;chegou certinho do jeito que eu precisava. satisfeito!;1
90419;o produto chegou antes do prazo estipulado;1
90442;3;1
90443;me atendeu perfeitamente;1
90462;não recebi não recebi o produto. ia retirar hj.;0
90464;não me entregaram até hoje, alegando que a mercadoria foi roubada.;0
90475;super recomendo já é o segundo produto que compro na lannister.com e chega antes do prazo e com muita qualidade! a maca chegou em perfeito estado e a qualidade é indiscutível!;1
90482;*****;1
90484;produto com atraso. não por causa de greve de caminhoneiros pois comprei um outro produto igual em outra loja e já recebi.;0
90489;produto entregue dentro do prazo e conforme o anúncio. recomendo.;1
90512;o único problema foi que um dos potes veio com o vidro riscado. como se tivessem esfregado algo. acho que deveria ser melhor embalado para transporte. mas tirando isso ok. obrigada.;1
90517;cliente muito satisfeito;1
90522;super recomendo produto perfeito! atendeu as minhas expectativas!!!!;1
90524;contunuem assim;1
90534;entrega rápida, ótimo produto.;1
90537;entregou conforme o combinado;1
90542;"satisfeito entrega rápida.produto ok
acabamento honesto pelo valor do produto.";1
90543;boa;1
90570;produto de boa qualidade e acabamento para o preço que está sendo vendido. apesar de não ser grande, cabe um notebook de até 17 polegadas confortavelmente. tem zipers grandes com trilhos robustos.;1
90582;veio tudo certinho e antes da data prevista.apenas 1 pequeno pedaço da árvore veio c/ a madeira comida,vou tentar preencher c/ pó de madeira,próximo ao aniversário irei montar as peças e ver melhor.;1
90583;excelente;1
90592;o relógio é lindo, amei, super recomendo.;1
90598;rapidez o produto chegou super rápido, é bonito e veio muito bem embalado.;1
90620;otima qualidade;1
90628;só achei muito longo o prazo de entrega.;0
90648;até agora estou esperando minha encomenda chegar;0
90657;estou satisfeito;1
90667;"otimo gostei muito de comprar neste site.
rapidez e eficiência";1
90670;ótima;1
90685;produto excelente como sempre as casas lannister entrega seus produtos com muita pontualidade e no prazo correto,,,, parabéns casas lannister;1
90686;chegou bem antes do prazo, tudo certinho. !;1
90700;entrega rapida e produto de otima qualidade;1
90738;o produto que recebi nao foi a cor desejada enviaram foi tapete branco;0
90763;coisa simples + mto lindu... preço bom tdo maravilhoso.. principalmente as lojas lannister por sua capacidade de responsabilidade na entrega antes do prazo.... parabéns lojas lannister;1
90765;"ola,

acabei adquirindo o produto incorretamente. estou tentando contato com o revendedor para realizar a troca por creditos.";0
90766;não atende o prazo de entrega;0
90768;"produto excelente, encaixe perfeito no banco, material de ótima qualidade. 
recomendo!";1
90783;recomendo;1
90786;a entrega foi super rápida, produto de ótima qualidade.;1
90796;sim recomendo a todos;1
90843;"muito bem embalado,com muito cuidado
,material de boa qualidade.agora é amarelo mesmo,pensei que era mais fosco,mas e muito bonito.eu recomendo";1
90872;não há como avaliar o produto, pois recém o recebi;0
90874;não recebemos o produto dentro do prazo, nem recebemos qualquer comunicado avisando o atraso.;0
90896;pedi a cor l2 e recebi a cor l3. se não tinha no estoque era só avisar ao cliente se ele gostaria de esperar ou cancelar o pedido. agora peço para realizar a devolução e não tenho resposta.;0
90898;pagamos o produto e o frete. o stark informou que o produto ficou parado no correio, mas o correio não nos informou que o produto estava la. pagamos o frete até nossa casa.;1
90908;chegou super rápido, fiquei até surpresa. recomendadíssimo.;1
90932;muito bom. entrega rápida e do produto certo. recomendo.;1
90936;gostei muito do produto, mas entregaram na cor errada. comprei lilas e recebi rosa. vou ficar com ele mesmo assim;0
90958;recomendo! chegou antes, bem embalado, tudo certinho.;1
90962;o produto é excepcional, procurava um produto de igual qualidade a mais de 6 meses, o que me fez concluir a compra foi a potência do aparelho 28w e ser infra vermelho. chegou antes do prazo.;1
90991;;1
90996;gosto muito de comprar nas américas compromisso e seriedade com seus clientes, parabéns;1
91000;.;1
91003;mto bom;1
91011;não entrega;0
91019;produto chegou rápido e como descrito no anúncio. ótimo vendedor.;1
91020;chegou no dia seguinte!!!;1
91026;já faz um tempo que comprei o produto e está ocorrendo problema na entrega e a loja não me ajuda, respondendo automaticamente à uma pergunta que não corresponde ao que eu perguntei.;0
91029;acho que está demorando muito;0
91078;apesar de não ser profissional, o produto atende bem a pequenos reparos em casa, além do preço ser muito bom.;1
91082;recomendo dentro do anunciado. recomendo;1
91087;ótimo acabamento, entrega super rápida.;1
91093;gostei muito;1
91117;ok;1
91125;produto diferente da foto infelizmente o produto da foto é diferente do que eu recebi. como a burocracia é muito grande para trocar, vou ficar com ele mesmo.;0
91147;produto corresponde ao descrito, é ótimo!;1
91160;"recebi uma nota fiscal com valor totalmente divergente. me causou um enorme problema na empresa onde trabalho e até agora não foi resolvido. 
eu não compro mais nada no stark!";0
91165;produto muito bom!  o produto é muito bom. a entrega foi bem rápida. apenas não gostei da forma com veio embalado, a caixa amassada, além de não ser a caixa própria do produto. porém o produto em si está ótimo.;1
91183;vou me casar e comprei vários produtos nas lojas lannister e só está dando problema até agora não chegou!;0
91194;o esterilizador é ótimo, porém é indicado para as mamadeiras da mesma marca, pois de outras, as mesmas não ficam na posição correta e isso não está explicando, senão não teria comprado.;0
91211;3;1
91222;não gostei produto rui mas é tão ruim que nem entra na cpu veio com problema não gostei odiei nunca mais eu compro nessa loja me senti muito enganado. espero não cair mais nessa. mas gostaria de devo.;0
91223;recomendo  produtos de ótima qualidade. ajudam demais nos penteados do dia a dia!;1
91226;tudo beleza !!;1
91236;nao me deram satisfação nenhuma;0
91249;boneca tudo concorme prometido e entrega antecipada;1
91257;fraco;0
91274;um produto de altíssima qualidade e designer arrojado...;1
91297;na hora da compra não encontrei especificações do material, e agora que chegou achei muito fraco.;0
91301;"produto com medida incorr produto chegou no prazo,porem, nao veio na medida correta.
tentei entrar em contato para troca ou devolucao e nao obtive nenhuma resposta.";0
91341;ganesha  atendimento muito rápido, super simpática. na verdade eles estavam em falta do ganesha mas a peça da lakshmi que peguei no lugar é muito linda e ainda ganhei outra peça de brinde. recomendo.;1
91346;segunda compra que faço na lannister.com e não recebi nada;0
91348;excelente;1
91370;muito bom de comprar na americana apesar de ter um site pirata com o mesmo nome fica o alerta;1
91380;perfeito;1
91391;bom bom;1
91394;primeira compra com este parceiro das lojas lannister. além de recomendar, em breve estarei comprando novamente!;1
91428;achei só muito demorado o prazo para a entrega.;0
91437;produto chegou bem antes do prazo, gostei muito.;1
91453;o aparelho funciona direitinho tem saudacoes em 8 linguas mas pena que não tem saudaçoes em japones.;0
91455;pedidos anteriores foram recebidos. somente essa ultima compra não foi entregue ainda.;0
91476;"boa tarde.
recebi somente 01 relógio e a nota fiscal dos 2 que comprei.
quando virá o outro??
att";0
91487;otimo serviço.;1
91490;produto chegou produto chegou sem problemas;1
91491;não chegou o produto que comprei. estou insatisfeita com a loja.;0
91492;excelente recomendo chegou super rapido produto bom tudo certo;1
91494;muito bom é um excelente produto recomendo;1
91498;produto conforme anunciado e entrega rápida. recomendo!;1
91511;o produto veio faltando.. comprei 2 unidade veio só uma e agora?;0
91522;ótimo;1
91530;sem reclamações;1
91541;ouve um problema e a entrega não foi realizada quero o reembolso;0
91549;muito bom recebi e 3 dias o materia é de boa qualidade recomendo;1
91559;sempre comprei nas lojas lannister e sempre recebi tudo no prazo e esse foi meu primeiro produto q não recebo. comprei muitas coisas recentemente e vieram tudo antes do prazoqueria saber o q acontece;1
91560;muito bonita mais bonita do que eu estava esperando.;1
91563;a loja foi muito atenciosa, veio muito bem embrulhado, fiquei assustado com a rapidez na entrega, muito bom.;1
91571;lindo quadro;1
91587;eu comprei três bases e só foi entregue duas! estou aguardando pra ver se vão entregar a outra. as bases 221 e 222 entregaram a base 223 n chegou junto.;0
91588;funcionou o controle.;0
91592;estou bem satisfeita com minba compra!!! vale a pena!!;1
91595;boa loja entregaram corretamente dentro do prazo!;1
91614;excelente;1
91622;excelente;1
91626;o unico problema e que tive que retirar no correio sendo que paguei pelo frete;0
91644;ótimo, entregaram na datacert;1
91646;não chegou o que comprei e nem me ligaram para dar nenhuma satisfação;0
91658;boneca de boa qualidade matérial super resistente e muito linda!;1
91659;produto não tem o selo de garantia da xerox, não é autêntico. não há segurança e confiabilidade de que se trata de um produto original da xerox. já solicitei a devolução.;0
91661;mercadorias meio confusas comprei 2 itens do mesmo produto vieram em entregas separadas o segundo demorou uma semana a mais pra chegar;0
91664;produto ainda não foi entregue;0
91697;tenho receios esta é a primeira vez que não recebo o produto;0
91708;compra errada. arrependim ja solicitei a troca do produto que comprei errado..estou arrependido da compra;0
91710;otimo;1
91711;demora na entrega demora na entrega;0
91722;no site o cartucho era original e recebi um cartucho compatível.... propaganda enganosa!!!;0
91724;para e a melhor de todas .;1
91727;estou super confuso sobre outra compra que fiz q aparece cancelada sendo que nunca cancelei. por telefone diz que a entrega será até o dia 06/06. super fora do prazo. atendimento pelo telefone pessímo;0
91768;achei que a embalagem de entrega poderia ter sido de melhor qualidade. uma caixa simples que, aparentemente, pode gerar danos ao produto. mas a princípio o meu produto chegou em perfeito estado.;1
91771;adorei,produto ótimo e a entrega é super rápido;1
91779;produto excelente... principalmente pra quem é alérgico a pouco e ácaro fácil de higienizar...excelente qualidade.;1
91783;a base que veio foi diferente da foto.;0
91791;comprei um produto e recebi outro. estou tentando contato com o fornecedor, porém até o momento não tive retorno.;0
91795;tem que ter um mínimo de atenção ao cliente;1
91819;o produto chegou no prazo e bem embalado;1
91820;o produto veio conforme combinado, e com ótima qualidade.;1
91833;efetuei o pagamento do boleto, mas o objeto não foi postado. tentei contatar com eles no site, mas o envio do formulário deu erro. enviei um e-mail, até agora sem resposta. não recomendo essa loja.;0
91848;produto conforme descrição no site. chegou dentro do prazo. recomendo!;1
91868;perfeito!!!!!;1
91890;muito bom;1
91893;veio com defeito, o teclado não funciona.;0
91906;meu pedido veio errado, veio outro produto.;0
91917;chateado sim é um sistema interessante de compra porém com algumas situações negativas gostaria de registrar minha insatisfação com relação a compra de uma torre de chopp que me enviaram errado;0
91925;recebi antes do prazo.;1
91934;"produto não entregue bom dia,
estou no aguardo do meu produto já vai para 30 diastema nada.
preciso cancelar a compra";0
91949;otimo;1
91965;"eu recomendo  meu produto chegou 1 semana antes que o previsto 
eu recomendo";1
91968;otimo muito satisfeito .;1
91994;tudo certo;1
91996;mta boa a eficiência de vcs !;1
92009;"fiz um pedido de dois produtos iguais ,mas quando abri a caixa veio apenas um produto ,estou decepcionada.

não recomendo .";0
92019;produto ruim, furações não bate e qualidade do material e péssima;0
92037;muita espera;0
92043;além de não entregarem.não fui avisada nem reembolsada.;0
92045;"nosssaaaaaaa
superou toooodaas ás minhas espectativas. ...
muito liiiiiindooooooo";1
92047;a loja postou bem rápido, embalagem simples, mas a encomenda estava bem protegido dentro da caixa. o correio atrasou a entrega.;1
92053;muito bom!;1
92057;parabéns , entrega super rápida , produto em perfeitas condições, recomendo!;1
92059;"produto muito bom.
boa compressão e confortável.
recomendo";1
92078;ótimo produto.;1
92089;baratheon é mão na roda.;1
92098;bom gostei do produto, veio bem embalado, e era do jeitinho que eu imaginava.;1
92100;produto bom, entregue dentro do prazo.;1
92107;melhor procurar outra loja para comprar produtos. as lannister vacilaram na primeira entrega e quase não entregam a segunda.;0
92119;a entrega foi rápida.,mas o produto foi mal embalado e o pote chegou estourado.tive que usar metade do pote( que conseguisalvar) colocando emoutropote.;0
92121;o cartucho veio com problema, foi testado e jogado fora. não recomendo compra de cartucho hp.;0
92139;boa compra. recomendado recebi o produto adequado, antes do prazo previsto.;1
92150;muito bom o produto, chegou rapidamente!!;1
92156;amei tudo!;1
92174;"cadeira pelo preço que ela custa vale a pena comprar .
foi entregue bem antes do prazo, nota 10 para este quesito.";1
92176;gostei, achei charmoso e funcional.;1
92184;"recomendamos negociar com esta empresa ""targaryen""";0
92223;tudo certo. mas a qualidade do produto nao foi o que eu esperava.;1
92231;eu sempre comprei com lannister. com e nunca tive problemas agora recebi o travesseiro mas não recebi a manta quero saber porque, aguardo resposta;0
92243;envio e entrega super atrasados.;1
92250;ótimo  peguei a encomenda no correio.;1
92265;solicitei a troca da cor do produto e não obtive retorno.;0
92273;muito bom ,chegou antes do prazo;1
92278;gostei do produto;1
92281;rapido a entrega;1
92310;chegou muito rapido pena que nao veio do mesmo que estava precisando;0
92319;excelente  continuem assim e vou recomendar todas as pessoas que conheco para comprarem de voces;1
92359;bom atendimento;1
92363;as imagens pareciam de melhor qualidade, mas pelo preço está valendo.;1
92372;estou simplesmente revoltada com a lannister comprei este produto e na informaçoes do produto esta escrito kit com shampoo antirresíduos e redutor de volume,porém só veio o passo 1 procon com certeza;0
92376;veio tudo correto, bem embalado, organizando, amei a case de guardar o óculos ?? e o óculos tbm é muito lindo e delicado. é só ter cuidado ao colocar para não quebrar.;1
92379;a entrega ia ser rapida, mas parou nos correios da minha regiao, sem previsao de entrega ainda;1
92380;entrega eficiente;1
92420;10 preciso do óleo para fortalecer meu sistema imunológico;0
92432;bom;1
92434;estou aguardando contato do stark pois comprei 4 produtos e só recebi 3;0
92467;gostei do relógio. estava disponível antes do prazo. parabéns pela rápida liberação.;1
